account_id,city,latitude,longitude,ip_prefix,primary_channel,typical_amount,typical_hour,primary_device,secondary_device,primary_sim,shared_device_allowed,regret_limit_30d,interaction_ms_per_step,typing_interval_ms,tilt_variance,recipients
ng_acct_00577,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,5380.0,8,device_00577_primary,device_00577_family,sim_00577_primary,True,4,3927.0828395103813,182.29194151090127,1.1321085170536405,"['ng_recipient_00577_0', 'ng_recipient_00577_1', 'ng_recipient_00577_2', 'ng_recipient_00577_3', 'ng_recipient_00577_4']"
ng_acct_00578,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,5740.0,17,device_00578_primary,device_00578_family,sim_00578_primary,False,3,3752.8527098639315,210.78589809405582,3.198930973870701,"['ng_recipient_00578_0', 'ng_recipient_00578_1', 'ng_recipient_00578_2', 'ng_recipient_00578_3', 'ng_recipient_00578_4']"
ng_acct_00579,Kano,12.0022,8.592,197.210.8.0/24,app,4810.0,8,device_00579_primary,device_00579_family,sim_00579_primary,True,3,3804.857505636876,212.0835168423526,2.559757433984954,"['ng_recipient_00579_0', 'ng_recipient_00579_1', 'ng_recipient_00579_2', 'ng_recipient_00579_3', 'ng_recipient_00579_4']"
ng_acct_00580,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,7080.0,21,device_00580_primary,device_00580_family,sim_00580_primary,True,3,3188.543539850114,198.31748891371106,1.6395452646862732,"['ng_recipient_00580_0', 'ng_recipient_00580_1', 'ng_recipient_00580_2', 'ng_recipient_00580_3', 'ng_recipient_00580_4']"
ng_acct_00581,Ibadan,7.3775,3.947,102.89.6.0/24,agent,2930.0,16,device_00581_primary,device_00581_family,sim_00581_primary,False,4,3665.8356978866564,179.74707919574485,1.8580111512284692,"['ng_recipient_00581_0', 'ng_recipient_00581_1', 'ng_recipient_00581_2', 'ng_recipient_00581_3', 'ng_recipient_00581_4']"
ng_acct_00582,Enugu,6.4584,7.5464,197.211.40.0/24,app,7790.0,20,device_00582_primary,device_00582_family,sim_00582_primary,True,3,2823.6312538040147,200.85685707004887,2.4931427723367214,"['ng_recipient_00582_0', 'ng_recipient_00582_1', 'ng_recipient_00582_2', 'ng_recipient_00582_3', 'ng_recipient_00582_4']"
ng_acct_00583,Lagos,6.5244,3.3792,102.88.10.0/24,app,3950.0,9,device_00583_primary,device_00583_family,sim_00583_primary,False,3,3111.065225833606,219.19390590529505,2.4010929815678805,"['ng_recipient_00583_0', 'ng_recipient_00583_1', 'ng_recipient_00583_2', 'ng_recipient_00583_3', 'ng_recipient_00583_4']"
ng_acct_00584,Abuja,9.0765,7.3986,105.112.24.0/24,app,6690.0,20,device_00584_primary,device_00584_family,sim_00584_primary,True,3,3862.498324066472,127.85508537456641,2.6337957645479273,"['ng_recipient_00584_0', 'ng_recipient_00584_1', 'ng_recipient_00584_2', 'ng_recipient_00584_3', 'ng_recipient_00584_4']"
ng_acct_00585,Kano,12.0022,8.592,197.210.8.0/24,app,4030.0,19,device_00585_primary,device_00585_family,sim_00585_primary_verified,False,3,3810.78454474936,222.66846686705304,2.7678520372146527,"['ng_recipient_00585_0', 'ng_recipient_00585_1', 'ng_recipient_00585_2', 'ng_recipient_00585_3', 'ng_recipient_00585_4']"
ng_acct_00586,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,3790.0,11,device_00586_primary,device_00586_family,sim_00586_primary_verified,False,3,4011.3704003163894,190.99593437909672,2.5672699712987375,"['ng_recipient_00586_0', 'ng_recipient_00586_1', 'ng_recipient_00586_2', 'ng_recipient_00586_3', 'ng_recipient_00586_4']"
ng_acct_00587,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,1100.0,14,device_00587_primary,device_00587_family,sim_00587_primary,False,4,3859.72695702052,174.9627482758863,3.1423454559811685,"['ng_recipient_00587_0', 'ng_recipient_00587_1', 'ng_recipient_00587_2', 'ng_recipient_00587_3', 'ng_recipient_00587_4']"
ng_acct_00588,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,18320.0,19,device_00588_primary,device_00588_family,sim_00588_primary,True,3,3191.2511724779547,161.02096369962626,3.023631857647046,"['ng_recipient_00588_0', 'ng_recipient_00588_1', 'ng_recipient_00588_2', 'ng_recipient_00588_3', 'ng_recipient_00588_4']"
ng_acct_00589,Lagos,6.5244,3.3792,102.88.10.0/24,app,2830.0,9,device_00589_primary,device_00589_family,sim_00589_primary,True,3,3723.698556310131,124.6511930717719,2.123366327800802,"['ng_recipient_00589_0', 'ng_recipient_00589_1', 'ng_recipient_00589_2', 'ng_recipient_00589_3', 'ng_recipient_00589_4']"
ng_acct_00590,Abuja,9.0765,7.3986,105.112.24.0/24,app,4510.0,20,device_00590_primary,device_00590_family,sim_00590_primary_verified,False,3,3763.0951088441425,236.81487197005825,2.1119005844093457,"['ng_recipient_00590_0', 'ng_recipient_00590_1', 'ng_recipient_00590_2', 'ng_recipient_00590_3', 'ng_recipient_00590_4']"
ng_acct_00591,Kano,12.0022,8.592,197.210.8.0/24,app,13450.0,17,device_00591_primary,device_00591_family,sim_00591_primary,True,3,2768.249123976444,221.83488259769493,2.967174355037823,"['ng_recipient_00591_0', 'ng_recipient_00591_1', 'ng_recipient_00591_2', 'ng_recipient_00591_3', 'ng_recipient_00591_4']"
ng_acct_00592,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,3020.0,18,device_00592_primary,device_00592_family,sim_00592_primary,False,3,3430.4391067392007,183.60017361899426,1.5035034199840567,"['ng_recipient_00592_0', 'ng_recipient_00592_1', 'ng_recipient_00592_2', 'ng_recipient_00592_3', 'ng_recipient_00592_4']"
ng_acct_00593,Ibadan,7.3775,3.947,102.89.6.0/24,app,1040.0,18,device_00593_primary,device_00593_family,sim_00593_primary,False,3,3052.0749987779227,171.23313786442384,2.119136554834887,"['ng_recipient_00593_0', 'ng_recipient_00593_1', 'ng_recipient_00593_2', 'ng_recipient_00593_3', 'ng_recipient_00593_4']"
ng_acct_00594,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,2100.0,7,device_00594_primary,device_00594_family,sim_00594_primary,False,2,4007.944803696477,189.5467437580352,3.4773915785485547,"['ng_recipient_00594_0', 'ng_recipient_00594_1', 'ng_recipient_00594_2', 'ng_recipient_00594_3', 'ng_recipient_00594_4']"
ng_acct_00595,Lagos,6.5244,3.3792,102.88.10.0/24,app,3920.0,14,device_00595_primary,device_00595_family,sim_00595_primary,False,3,2915.236907306633,218.81447170330847,2.809016512626956,"['ng_recipient_00595_0', 'ng_recipient_00595_1', 'ng_recipient_00595_2', 'ng_recipient_00595_3', 'ng_recipient_00595_4']"
ng_acct_00596,Abuja,9.0765,7.3986,105.112.24.0/24,app,3420.0,13,device_00596_primary,device_00596_family,sim_00596_primary,False,3,3923.359195290741,162.4112673016385,2.3503012161927104,"['ng_recipient_00596_0', 'ng_recipient_00596_1', 'ng_recipient_00596_2', 'ng_recipient_00596_3', 'ng_recipient_00596_4']"
ng_acct_00597,Kano,12.0022,8.592,197.210.8.0/24,ussd,4820.0,10,device_00597_primary,device_00597_family,sim_00597_primary,True,3,3497.4597686559287,142.65397223347657,2.009469210107735,"['ng_recipient_00597_0', 'ng_recipient_00597_1', 'ng_recipient_00597_2', 'ng_recipient_00597_3', 'ng_recipient_00597_4']"
ng_acct_00598,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,11740.0,19,device_00598_primary,device_00598_family,sim_00598_primary,False,2,3725.5543924075764,102.5678928904198,3.212492613726657,"['ng_recipient_00598_0', 'ng_recipient_00598_1', 'ng_recipient_00598_2', 'ng_recipient_00598_3', 'ng_recipient_00598_4']"
ng_acct_00599,Ibadan,7.3775,3.947,102.89.6.0/24,app,17200.0,15,device_00599_primary,device_00599_family,sim_00599_primary,False,4,3435.7414430577537,153.46229914390375,2.078817737796264,"['ng_recipient_00599_0', 'ng_recipient_00599_1', 'ng_recipient_00599_2', 'ng_recipient_00599_3', 'ng_recipient_00599_4']"
ng_acct_00600,Enugu,6.4584,7.5464,197.211.40.0/24,app,3740.0,21,device_00600_primary,device_00600_family,sim_00600_primary,True,2,2969.8623944537017,183.46915035838435,2.2517233147889772,"['ng_recipient_00600_0', 'ng_recipient_00600_1', 'ng_recipient_00600_2', 'ng_recipient_00600_3', 'ng_recipient_00600_4']"
ng_acct_00601,Lagos,6.5244,3.3792,102.88.10.0/24,app,3370.0,17,device_00601_primary,device_00601_family,sim_00601_primary,True,4,4052.2119851545926,214.47882356777328,3.020190200489415,"['ng_recipient_00601_0', 'ng_recipient_00601_1', 'ng_recipient_00601_2', 'ng_recipient_00601_3', 'ng_recipient_00601_4']"
ng_acct_00602,Abuja,9.0765,7.3986,105.112.24.0/24,app,4930.0,9,device_00602_primary,device_00602_family,sim_00602_primary,True,4,3826.4526991490175,193.43292265963996,1.9083940037918754,"['ng_recipient_00602_0', 'ng_recipient_00602_1', 'ng_recipient_00602_2', 'ng_recipient_00602_3', 'ng_recipient_00602_4']"
ng_acct_00603,Kano,12.0022,8.592,197.210.8.0/24,app,1960.0,6,device_00603_primary,device_00603_family,sim_00603_primary_verified,False,3,4151.955123776886,164.1469636172635,1.7795934492953918,"['ng_recipient_00603_0', 'ng_recipient_00603_1', 'ng_recipient_00603_2', 'ng_recipient_00603_3', 'ng_recipient_00603_4']"
ng_acct_00604,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,5490.0,16,device_00604_primary,device_00604_family,sim_00604_primary,False,2,2912.2072064681906,101.28181473157831,2.96585221891963,"['ng_recipient_00604_0', 'ng_recipient_00604_1', 'ng_recipient_00604_2', 'ng_recipient_00604_3', 'ng_recipient_00604_4']"
ng_acct_00605,Ibadan,7.3775,3.947,102.89.6.0/24,app,2140.0,20,device_00605_primary,device_00605_family,sim_00605_primary_verified,False,3,4069.8523252884,218.6527653915556,2.627124048665286,"['ng_recipient_00605_0', 'ng_recipient_00605_1', 'ng_recipient_00605_2', 'ng_recipient_00605_3', 'ng_recipient_00605_4']"
ng_acct_00606,Enugu,6.4584,7.5464,197.211.40.0/24,app,6120.0,8,device_00606_primary,device_00606_family,sim_00606_primary,False,2,2272.327452081682,203.4530467854747,2.301521182099329,"['ng_recipient_00606_0', 'ng_recipient_00606_1', 'ng_recipient_00606_2', 'ng_recipient_00606_3', 'ng_recipient_00606_4']"
ng_acct_00607,Lagos,6.5244,3.3792,102.88.10.0/24,app,10070.0,17,device_00607_primary,device_00607_family,sim_00607_primary,False,3,3301.9638555961437,159.84566920945173,2.016675871364201,"['ng_recipient_00607_0', 'ng_recipient_00607_1', 'ng_recipient_00607_2', 'ng_recipient_00607_3', 'ng_recipient_00607_4']"
ng_acct_00608,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4870.0,16,device_00608_primary,device_00608_family,sim_00608_primary_verified,False,3,3465.857922450842,193.1315414345678,1.5356621551937595,"['ng_recipient_00608_0', 'ng_recipient_00608_1', 'ng_recipient_00608_2', 'ng_recipient_00608_3', 'ng_recipient_00608_4']"
ng_acct_00609,Kano,12.0022,8.592,197.210.8.0/24,ussd,4750.0,15,device_00609_primary,device_00609_family,sim_00609_primary,False,2,3702.9374962591455,206.51166802061113,3.468186538471084,"['ng_recipient_00609_0', 'ng_recipient_00609_1', 'ng_recipient_00609_2', 'ng_recipient_00609_3', 'ng_recipient_00609_4']"
ng_acct_00610,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,16210.0,9,device_00610_primary,device_00610_family,sim_00610_primary_verified,True,3,4830.54962516711,195.77668619310532,2.0615976582814577,"['ng_recipient_00610_0', 'ng_recipient_00610_1', 'ng_recipient_00610_2', 'ng_recipient_00610_3', 'ng_recipient_00610_4']"
ng_acct_00611,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,3400.0,21,device_00611_primary,device_00611_family,sim_00611_primary,True,3,3280.379223407589,205.75135592977998,2.967631194201884,"['ng_recipient_00611_0', 'ng_recipient_00611_1', 'ng_recipient_00611_2', 'ng_recipient_00611_3', 'ng_recipient_00611_4']"
ng_acct_00612,Enugu,6.4584,7.5464,197.211.40.0/24,app,19140.0,16,device_00612_primary,device_00612_family,sim_00612_primary,False,3,2698.8028122808264,218.80672495317498,1.8002546206736605,"['ng_recipient_00612_0', 'ng_recipient_00612_1', 'ng_recipient_00612_2', 'ng_recipient_00612_3', 'ng_recipient_00612_4']"
ng_acct_00613,Lagos,6.5244,3.3792,102.88.10.0/24,app,12190.0,19,device_00613_primary,device_00613_family,sim_00613_primary_verified,False,2,4170.544782661754,180.549150194611,2.7165331277994675,"['ng_recipient_00613_0', 'ng_recipient_00613_1', 'ng_recipient_00613_2', 'ng_recipient_00613_3', 'ng_recipient_00613_4']"
ng_acct_00614,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,1580.0,21,device_00614_primary,device_00614_family,sim_00614_primary_verified,False,3,3215.6909723369204,225.15734170407492,2.8119660069592882,"['ng_recipient_00614_0', 'ng_recipient_00614_1', 'ng_recipient_00614_2', 'ng_recipient_00614_3', 'ng_recipient_00614_4']"
ng_acct_00615,Kano,12.0022,8.592,197.210.8.0/24,app,6360.0,15,device_00615_primary,device_00615_family,sim_00615_primary_verified,False,3,3549.55287669565,203.84013904162572,2.4472389193556188,"['ng_recipient_00615_0', 'ng_recipient_00615_1', 'ng_recipient_00615_2', 'ng_recipient_00615_3', 'ng_recipient_00615_4']"
ng_acct_00616,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,3990.0,10,device_00616_primary,device_00616_family,sim_00616_primary_verified,True,4,3774.114087105701,175.50175044426314,2.6140870952115907,"['ng_recipient_00616_0', 'ng_recipient_00616_1', 'ng_recipient_00616_2', 'ng_recipient_00616_3', 'ng_recipient_00616_4']"
ng_acct_00617,Ibadan,7.3775,3.947,102.89.6.0/24,app,4940.0,10,device_00617_primary,device_00617_family,sim_00617_primary,False,3,3485.485518474286,217.8289525014814,3.439662945036371,"['ng_recipient_00617_0', 'ng_recipient_00617_1', 'ng_recipient_00617_2', 'ng_recipient_00617_3', 'ng_recipient_00617_4']"
ng_acct_00618,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,6360.0,19,device_00618_primary,device_00618_family,sim_00618_primary_verified_verified,False,3,3136.3495429448544,163.25913603218362,2.5287691360027904,"['ng_recipient_00618_0', 'ng_recipient_00618_1', 'ng_recipient_00618_2', 'ng_recipient_00618_3', 'ng_recipient_00618_4']"
ng_acct_00619,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3740.0,12,device_00619_primary,device_00619_family,sim_00619_primary,False,2,3849.483454399618,172.82313328205217,2.620900154291686,"['ng_recipient_00619_0', 'ng_recipient_00619_1', 'ng_recipient_00619_2', 'ng_recipient_00619_3', 'ng_recipient_00619_4']"
ng_acct_00620,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,6660.0,17,device_00620_primary,device_00620_family,sim_00620_primary,True,3,3338.8201104103205,103.32746493841283,3.035388681739164,"['ng_recipient_00620_0', 'ng_recipient_00620_1', 'ng_recipient_00620_2', 'ng_recipient_00620_3', 'ng_recipient_00620_4']"
ng_acct_00621,Kano,12.0022,8.592,197.210.8.0/24,ussd,12800.0,8,device_00621_primary,device_00621_family,sim_00621_primary_verified,True,4,3952.10436450338,170.5434414851526,3.285840946023734,"['ng_recipient_00621_0', 'ng_recipient_00621_1', 'ng_recipient_00621_2', 'ng_recipient_00621_3', 'ng_recipient_00621_4']"
ng_acct_00622,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,12180.0,6,device_00622_primary,device_00622_family,sim_00622_primary,False,3,4022.983992414383,147.84856251876008,2.9807929509052573,"['ng_recipient_00622_0', 'ng_recipient_00622_1', 'ng_recipient_00622_2', 'ng_recipient_00622_3', 'ng_recipient_00622_4']"
ng_acct_00623,Ibadan,7.3775,3.947,102.89.6.0/24,app,5810.0,6,device_00623_primary,device_00623_family,sim_00623_primary_verified,False,2,3711.447900146732,157.14623151505967,2.3005954182402424,"['ng_recipient_00623_0', 'ng_recipient_00623_1', 'ng_recipient_00623_2', 'ng_recipient_00623_3', 'ng_recipient_00623_4']"
ng_acct_00624,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,3060.0,14,device_00624_primary,device_00624_family,sim_00624_primary,True,2,3337.830950960871,168.30438514812855,1.8908963282759574,"['ng_recipient_00624_0', 'ng_recipient_00624_1', 'ng_recipient_00624_2', 'ng_recipient_00624_3', 'ng_recipient_00624_4']"
ng_acct_00625,Lagos,6.5244,3.3792,102.88.10.0/24,app,2880.0,15,device_00625_primary,device_00625_family,sim_00625_primary,False,3,4770.106574447921,128.26529228216975,2.8480349411062833,"['ng_recipient_00625_0', 'ng_recipient_00625_1', 'ng_recipient_00625_2', 'ng_recipient_00625_3', 'ng_recipient_00625_4']"
ng_acct_00626,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,5130.0,7,device_00626_primary,device_00626_family,sim_00626_primary_verified_verified,False,3,3863.73098472974,168.55070434452773,2.6515571953735533,"['ng_recipient_00626_0', 'ng_recipient_00626_1', 'ng_recipient_00626_2', 'ng_recipient_00626_3', 'ng_recipient_00626_4']"
ng_acct_00627,Kano,12.0022,8.592,197.210.8.0/24,ussd,3450.0,9,device_00627_primary,device_00627_family,sim_00627_primary,False,3,4170.65703853692,190.63786505724096,2.906741603520616,"['ng_recipient_00627_0', 'ng_recipient_00627_1', 'ng_recipient_00627_2', 'ng_recipient_00627_3', 'ng_recipient_00627_4']"
ng_acct_00628,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,6400.0,10,device_00628_primary,device_00628_family,sim_00628_primary,False,3,3150.83992528627,248.87642105471264,1.9909217019646266,"['ng_recipient_00628_0', 'ng_recipient_00628_1', 'ng_recipient_00628_2', 'ng_recipient_00628_3', 'ng_recipient_00628_4']"
ng_acct_00629,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,1200.0,18,device_00629_primary,device_00629_family,sim_00629_primary_verified,True,4,3118.7900517226813,184.92164906360716,3.9209997932981153,"['ng_recipient_00629_0', 'ng_recipient_00629_1', 'ng_recipient_00629_2', 'ng_recipient_00629_3', 'ng_recipient_00629_4']"
ng_acct_00630,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,4060.0,20,device_00630_primary,device_00630_family,sim_00630_primary,True,2,4226.929074934769,223.29600567021674,2.633527141316759,"['ng_recipient_00630_0', 'ng_recipient_00630_1', 'ng_recipient_00630_2', 'ng_recipient_00630_3', 'ng_recipient_00630_4']"
ng_acct_00631,Lagos,6.5244,3.3792,102.88.10.0/24,app,5290.0,12,device_00631_primary,device_00631_family,sim_00631_primary,True,3,4398.25519506922,149.6742688451501,2.78069731421386,"['ng_recipient_00631_0', 'ng_recipient_00631_1', 'ng_recipient_00631_2', 'ng_recipient_00631_3', 'ng_recipient_00631_4']"
ng_acct_00632,Abuja,9.0765,7.3986,105.112.24.0/24,app,1150.0,19,device_00632_primary,device_00632_family,sim_00632_primary,False,3,3401.6175856542613,156.85044763849874,3.4947729785190558,"['ng_recipient_00632_0', 'ng_recipient_00632_1', 'ng_recipient_00632_2', 'ng_recipient_00632_3', 'ng_recipient_00632_4']"
ng_acct_00633,Kano,12.0022,8.592,197.210.8.0/24,app,5060.0,16,device_00633_primary,device_00633_family,sim_00633_primary,True,3,4650.049443417371,162.22526634682976,2.105389068389388,"['ng_recipient_00633_0', 'ng_recipient_00633_1', 'ng_recipient_00633_2', 'ng_recipient_00633_3', 'ng_recipient_00633_4']"
ng_acct_00634,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,3260.0,21,device_00634_primary,device_00634_family,sim_00634_primary_verified,False,3,3322.849445421304,164.1127751278764,2.565260770882317,"['ng_recipient_00634_0', 'ng_recipient_00634_1', 'ng_recipient_00634_2', 'ng_recipient_00634_3', 'ng_recipient_00634_4']"
ng_acct_00635,Ibadan,7.3775,3.947,102.89.6.0/24,app,5380.0,18,device_00635_primary,device_00635_family,sim_00635_primary,False,3,3408.566935036074,162.8124842752727,2.1768981807721635,"['ng_recipient_00635_0', 'ng_recipient_00635_1', 'ng_recipient_00635_2', 'ng_recipient_00635_3', 'ng_recipient_00635_4']"
ng_acct_00636,Enugu,6.4584,7.5464,197.211.40.0/24,app,2970.0,19,device_00636_primary,device_00636_family,sim_00636_primary,True,4,4425.5321767219575,155.73999825707276,1.905548061559749,"['ng_recipient_00636_0', 'ng_recipient_00636_1', 'ng_recipient_00636_2', 'ng_recipient_00636_3', 'ng_recipient_00636_4']"
ng_acct_00637,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,8990.0,11,device_00637_primary,device_00637_family,sim_00637_primary,False,4,4385.5652540193605,180.36424709979482,2.467790367681706,"['ng_recipient_00637_0', 'ng_recipient_00637_1', 'ng_recipient_00637_2', 'ng_recipient_00637_3', 'ng_recipient_00637_4']"
ng_acct_00638,Abuja,9.0765,7.3986,105.112.24.0/24,app,3440.0,10,device_00638_primary,device_00638_family,sim_00638_primary,False,3,4636.237277325492,193.65223962473024,1.6297460951465808,"['ng_recipient_00638_0', 'ng_recipient_00638_1', 'ng_recipient_00638_2', 'ng_recipient_00638_3', 'ng_recipient_00638_4']"
ng_acct_00639,Kano,12.0022,8.592,197.210.8.0/24,app,5170.0,15,device_00639_primary,device_00639_family,sim_00639_primary,True,3,3778.1835186884914,174.21006944985783,2.121234361162993,"['ng_recipient_00639_0', 'ng_recipient_00639_1', 'ng_recipient_00639_2', 'ng_recipient_00639_3', 'ng_recipient_00639_4']"
ng_acct_00640,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,5810.0,19,device_00640_primary,device_00640_family,sim_00640_primary,True,3,4251.61781129176,206.57421489339995,0.8774783890819062,"['ng_recipient_00640_0', 'ng_recipient_00640_1', 'ng_recipient_00640_2', 'ng_recipient_00640_3', 'ng_recipient_00640_4']"
ng_acct_00641,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,5020.0,16,device_00641_primary,device_00641_family,sim_00641_primary,True,3,3313.712577534179,232.2919836431972,2.1826960584174055,"['ng_recipient_00641_0', 'ng_recipient_00641_1', 'ng_recipient_00641_2', 'ng_recipient_00641_3', 'ng_recipient_00641_4']"
ng_acct_00642,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1710.0,14,device_00642_primary,device_00642_family,sim_00642_primary_verified,True,3,4137.942999120433,127.80143397927846,2.3272389719724416,"['ng_recipient_00642_0', 'ng_recipient_00642_1', 'ng_recipient_00642_2', 'ng_recipient_00642_3', 'ng_recipient_00642_4']"
ng_acct_00643,Lagos,6.5244,3.3792,102.88.10.0/24,app,1870.0,13,device_00643_primary,device_00643_family,sim_00643_primary,True,3,3050.342774870972,180.16235998170507,2.1629044122320407,"['ng_recipient_00643_0', 'ng_recipient_00643_1', 'ng_recipient_00643_2', 'ng_recipient_00643_3', 'ng_recipient_00643_4']"
ng_acct_00644,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,5330.0,16,device_00644_primary,device_00644_family,sim_00644_primary,False,3,4254.841947197401,182.55195591748114,2.7057653500677974,"['ng_recipient_00644_0', 'ng_recipient_00644_1', 'ng_recipient_00644_2', 'ng_recipient_00644_3', 'ng_recipient_00644_4']"
ng_acct_00645,Kano,12.0022,8.592,197.210.8.0/24,ussd,4550.0,11,device_00645_primary,device_00645_family,sim_00645_primary,False,4,4969.89028656829,215.88225546842668,2.4010015571169765,"['ng_recipient_00645_0', 'ng_recipient_00645_1', 'ng_recipient_00645_2', 'ng_recipient_00645_3', 'ng_recipient_00645_4']"
ng_acct_00646,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,3870.0,18,device_00646_primary,device_00646_family,sim_00646_primary,False,3,3199.3069129959545,235.44170845965704,2.198613189817761,"['ng_recipient_00646_0', 'ng_recipient_00646_1', 'ng_recipient_00646_2', 'ng_recipient_00646_3', 'ng_recipient_00646_4']"
ng_acct_00647,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,4980.0,8,device_00647_primary,device_00647_family,sim_00647_primary,False,4,3073.528567005487,181.7927633489905,2.7688311747926146,"['ng_recipient_00647_0', 'ng_recipient_00647_1', 'ng_recipient_00647_2', 'ng_recipient_00647_3', 'ng_recipient_00647_4']"
ng_acct_00648,Enugu,6.4584,7.5464,197.211.40.0/24,agent,6000.0,16,device_00648_primary,device_00648_family,sim_00648_primary,False,3,3629.4588626849195,178.34361325530887,2.6287289529661595,"['ng_recipient_00648_0', 'ng_recipient_00648_1', 'ng_recipient_00648_2', 'ng_recipient_00648_3', 'ng_recipient_00648_4']"
ng_acct_00649,Lagos,6.5244,3.3792,102.88.10.0/24,app,4650.0,12,device_00649_primary,device_00649_family,sim_00649_primary,False,3,4253.09199258845,234.85863962262815,2.2843463707845695,"['ng_recipient_00649_0', 'ng_recipient_00649_1', 'ng_recipient_00649_2', 'ng_recipient_00649_3', 'ng_recipient_00649_4']"
ng_acct_00650,Abuja,9.0765,7.3986,105.112.24.0/24,app,7430.0,8,device_00650_primary,device_00650_family,sim_00650_primary,False,2,3905.9230617804205,146.49647415240923,2.711163940358091,"['ng_recipient_00650_0', 'ng_recipient_00650_1', 'ng_recipient_00650_2', 'ng_recipient_00650_3', 'ng_recipient_00650_4']"
ng_acct_00651,Kano,12.0022,8.592,197.210.8.0/24,ussd,3410.0,21,device_00651_primary,device_00651_family,sim_00651_primary,False,3,3803.9251312459623,181.5108321098025,3.2932552598322875,"['ng_recipient_00651_0', 'ng_recipient_00651_1', 'ng_recipient_00651_2', 'ng_recipient_00651_3', 'ng_recipient_00651_4']"
ng_acct_00652,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2760.0,19,device_00652_primary,device_00652_family,sim_00652_primary,False,3,4206.716322161957,141.29253042932783,3.166944241078151,"['ng_recipient_00652_0', 'ng_recipient_00652_1', 'ng_recipient_00652_2', 'ng_recipient_00652_3', 'ng_recipient_00652_4']"
ng_acct_00653,Ibadan,7.3775,3.947,102.89.6.0/24,app,2720.0,13,device_00653_primary,device_00653_family,sim_00653_primary_verified,False,4,2765.7733228827947,131.32714667461687,3.016701288424683,"['ng_recipient_00653_0', 'ng_recipient_00653_1', 'ng_recipient_00653_2', 'ng_recipient_00653_3', 'ng_recipient_00653_4']"
ng_acct_00654,Enugu,6.4584,7.5464,197.211.40.0/24,app,2270.0,13,device_00654_primary,device_00654_family,sim_00654_primary,False,3,3651.6947223470097,180.45178132831953,1.9371526186544912,"['ng_recipient_00654_0', 'ng_recipient_00654_1', 'ng_recipient_00654_2', 'ng_recipient_00654_3', 'ng_recipient_00654_4']"
ng_acct_00655,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3480.0,16,device_00655_primary,device_00655_family,sim_00655_primary,False,3,3945.968865937843,236.2614281017401,2.228834076731235,"['ng_recipient_00655_0', 'ng_recipient_00655_1', 'ng_recipient_00655_2', 'ng_recipient_00655_3', 'ng_recipient_00655_4']"
ng_acct_00656,Abuja,9.0765,7.3986,105.112.24.0/24,app,1410.0,20,device_00656_primary,device_00656_family,sim_00656_primary,False,3,4260.559610123465,245.8103674398875,2.651537053406236,"['ng_recipient_00656_0', 'ng_recipient_00656_1', 'ng_recipient_00656_2', 'ng_recipient_00656_3', 'ng_recipient_00656_4']"
ng_acct_00657,Kano,12.0022,8.592,197.210.8.0/24,ussd,4820.0,18,device_00657_primary,device_00657_family,sim_00657_primary_verified,False,3,3075.104699298001,196.43015619278142,1.624873113360203,"['ng_recipient_00657_0', 'ng_recipient_00657_1', 'ng_recipient_00657_2', 'ng_recipient_00657_3', 'ng_recipient_00657_4']"
