event_id,account_id,occurred_at,event_type,channel,amount,available_balance_before,recipient_id,device_id,sim_id,ip_prefix,session_id,latitude,longitude,interaction_ms,menu_depth,input_method,keystroke_interval_ms,device_tilt_variance,navigation_signature,sim_change_verified,telco_assurance,agent_assurance,coercion_signals,success,metadata,scenario,is_takeover,profile_eligible
evt_ng_acct_00531_0036,ng_acct_00531,2025-05-26T17:26:00Z,paybill,app,5600.0,39600.0,ng_recipient_00531_4,device_00531_primary,sim_00531_primary,197.210.8.0/24,session_ng_acct_00531_0036,12.0022,8.592,16276.0,4.0,typed,168.07680622726218,3.383994284018501,app_home_pay,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00617_0036,ng_acct_00617,2025-05-26T17:31:00Z,purchase,app,5150.0,44500.0,ng_recipient_00617_1,device_00617_primary,sim_00617_primary,102.89.6.0/24,session_ng_acct_00617_0036,7.3775,3.947,24684.0,7.0,typed,182.92535977595355,3.787333207750699,app_quick_pay,False,,,"{""active_call"": false, ""amount_edits"": 0, ""confirmation_backtracks"": 1, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.06614594467194158, ""pause_before_confirmation_ms"": 17329, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00453_0036,ng_acct_00453,2025-05-26T17:34:00Z,paybill,ussd,3000.0,30100.0,ng_recipient_00453_4,,sim_00453_primary,,session_ng_acct_00453_0036,,,23484.0,7.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 764.1687643458908, ""sim_activation_age_hours"": 7579.462099732419, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00492_0036,ng_acct_00492,2025-05-26T17:35:00Z,paybill,app,5750.0,44000.0,ng_recipient_00492_4,device_00492_primary,sim_00492_primary,197.211.40.0/24,session_ng_acct_00492_0036,6.4584,7.5464,23261.0,5.0,typed,177.0216713364689,2.3208431344776685,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1514.8333086421362, ""sim_activation_age_hours"": 7315.048363456109, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00525_0036,ng_acct_00525,2025-05-26T17:39:00Z,paybill,ussd,2750.0,42900.0,ng_recipient_00525_2,,sim_00525_primary_verified,197.210.8.0/24,session_ng_acct_00525_0036,12.0022,8.592,15818.0,4.0,unknown,,,ussd_1_2_1,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00497_0036,ng_acct_00497,2025-05-26T17:42:00Z,paybill,ussd,6000.0,50500.0,ng_recipient_00497_3,device_00497_primary,sim_00497_primary_verified,102.89.6.0/24,session_ng_acct_00497_0036,7.3775,3.947,29706.0,7.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 180.0, ""sim_activation_age_hours"": 7893.439633692352, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00542_0036,ng_acct_00542,2025-05-26T17:53:00Z,purchase,agent,6750.0,53600.0,ng_recipient_00542_3,agent_terminal_062,,105.112.24.0/24,session_ng_acct_00542_0036,9.0765,7.3986,12418.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_062"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 1051.1891334440397, ""terminal_token"": ""terminal_token_062""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00650_0036,ng_acct_00650,2025-05-26T17:53:00Z,purchase,app,5700.0,66900.0,ng_recipient_00650_4,device_00650_primary,sim_00650_primary,105.112.24.0/24,session_ng_acct_00650_0036,9.0765,7.3986,17679.0,5.0,typed,151.58990404181952,3.224568706327338,app_home_pay,False,,,"{""active_call"": false, ""amount_edits"": 1, ""confirmation_backtracks"": 1, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.09923042702432171, ""pause_before_confirmation_ms"": 12554, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 0, ""screen_sharing_detected"": false}",True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00637_0036,ng_acct_00637,2025-05-26T17:55:00Z,paybill,app,7900.0,80900.0,ng_recipient_00637_1,device_00637_primary,sim_00637_primary,102.88.10.0/24,session_ng_acct_00637_0036,6.5244,3.3792,21533.0,5.0,mixed,169.45638611644915,2.688790515784406,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 852.9112087126919, ""sim_activation_age_hours"": 8765.239712385903, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,"{""active_call"": false, ""amount_edits"": 1, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.0, ""pause_before_confirmation_ms"": 11208, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00398_0036,ng_acct_00398,2025-05-26T17:56:00Z,purchase,app,12900.0,71100.0,ng_recipient_00398_3,device_00398_primary,sim_00398_primary,105.112.24.0/24,session_ng_acct_00398_0036,9.0765,7.3986,21792.0,7.0,typed,129.75549768154505,2.7911861646491576,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 781.4052345406952, ""sim_activation_age_hours"": 6745.753902208833, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00490_0036,ng_acct_00490,2025-05-26T17:56:00Z,paybill,app,1500.0,18400.0,ng_recipient_00490_4,device_00490_primary,sim_00490_primary,41.58.32.0/24,session_ng_acct_00490_0036,4.8156,7.0498,19765.0,6.0,typed,219.87749073075366,1.9921304794010017,app_home_bills,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00458_0036,ng_acct_00458,2025-05-26T17:58:00Z,paybill,app,3350.0,22700.0,ng_recipient_00458_4,device_00458_primary,sim_00458_primary,105.112.24.0/24,session_ng_acct_00458_0036,9.0765,7.3986,24825.0,7.0,typed,160.65097793169085,3.0345083717334567,app_home_pay,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00559_0036,ng_acct_00559,2025-05-26T18:00:00Z,purchase,app,9950.0,73400.0,ng_recipient_00559_0,device_00559_primary,sim_00559_primary_verified,102.88.10.0/24,session_ng_acct_00559_0036,6.5244,3.3792,18937.0,6.0,typed,169.70661663037038,1.8542131691459187,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 764.541215644618, ""sim_activation_age_hours"": 10058.474102003831, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00523_0036,ng_acct_00523,2025-05-26T18:04:00Z,transfer,ussd,4750.0,39000.0,ng_recipient_00523_4,,sim_00523_primary,,session_ng_acct_00523_0036,6.5244,3.3792,21611.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 966.9852754611502, ""sim_activation_age_hours"": 9973.536974821542, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00571_0036,ng_acct_00571,2025-05-26T18:06:00Z,paybill,ussd,9900.0,84600.0,ng_recipient_00571_2,,sim_00571_primary,,session_ng_acct_00571_0036,,,17156.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 948.0504592716, ""sim_activation_age_hours"": 7272.116618678184, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00560_0036,ng_acct_00560,2025-05-26T18:07:00Z,purchase,app,6200.0,54400.0,ng_recipient_00560_4,device_00560_primary,sim_00560_primary_verified_verified,105.112.24.0/24,session_ng_acct_00560_0036,9.0765,7.3986,21276.0,7.0,typed,221.92004033710145,2.424546213140218,app_home_bills,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00659_0036,ng_acct_00659,2025-05-26T18:09:00Z,transfer,app,8900.0,108600.0,national_airtime_merchant,device_00659_primary,sim_00659_primary,102.89.6.0/24,session_ng_acct_00659_0036,7.3775,3.947,29188.0,6.0,typed,163.03566115787902,2.23703061331857,app_home_pay,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00410_0036,ng_acct_00410,2025-05-26T18:16:00Z,purchase,ussd,5100.0,35900.0,national_airtime_merchant,device_00410_primary,sim_00410_primary,,session_ng_acct_00410_0036,,,16454.0,4.0,unknown,,,ussd_1_2_1,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00716_0036,ng_acct_00716,2025-05-26T18:20:00Z,purchase,agent,3950.0,44200.0,ng_recipient_00716_1,agent_terminal_076,,105.112.24.0/24,session_ng_acct_00716_0036,9.0765,7.3986,15370.0,6.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_076"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 261.95445236925303, ""terminal_token"": ""terminal_token_076""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036_member_0,cooperative_member_0_713_0036,2025-05-26T18:21:00Z,transfer,ussd,2000.0,15000.0,community_cooperative_05,,,,cooperative_session_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00551_0036,ng_acct_00551,2025-05-26T18:23:00Z,transfer,app,3600.0,30100.0,ng_recipient_00551_0,device_00551_primary,sim_00551_primary,102.89.6.0/24,session_ng_acct_00551_0036,7.3775,3.947,22269.0,7.0,typed,134.83090471940727,3.8332683499069398,app_home_pay,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00511_0036,ng_acct_00511,2025-05-26T18:28:00Z,purchase,app,27800.0,253500.0,ng_recipient_00511_0,device_00511_primary,sim_00511_primary,102.88.10.0/24,session_ng_acct_00511_0036,6.5244,3.3792,16038.0,4.0,typed,214.3041326055715,2.7231925103117076,app_home_pay,False,,,"{""active_call"": false, ""amount_edits"": 0, ""confirmation_backtracks"": 1, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.10741409861307577, ""pause_before_confirmation_ms"": 17774, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036_member_1,cooperative_member_1_713_0036,2025-05-26T18:29:00Z,transfer,ussd,2500.0,15000.0,community_cooperative_05,,,,cooperative_session_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00500_0036,ng_acct_00500,2025-05-26T18:30:00Z,purchase,ussd,3550.0,43600.0,ng_recipient_00500_4,,sim_00500_primary,105.112.24.0/24,session_ng_acct_00500_0036,9.0765,7.3986,14467.0,4.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 868.2721103123848, ""sim_activation_age_hours"": 10689.47306289528, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00499_0036,ng_acct_00499,2025-05-26T18:32:00Z,purchase,ussd,9500.0,87900.0,ng_recipient_00499_3,,sim_00499_primary,,session_ng_acct_00499_0036,,,19721.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 861.7946616535706, ""sim_activation_age_hours"": 12513.184667258829, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00404_0036,ng_acct_00404,2025-05-26T18:37:00Z,purchase,agent,3200.0,24700.0,ng_recipient_00404_4,agent_terminal_004,,105.112.24.0/24,session_ng_acct_00404_0036,9.0765,7.3986,21339.0,6.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1165.554690672248, ""sim_activation_age_hours"": 4198.432786888115, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_004"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 802.9338558255565, ""terminal_token"": ""terminal_token_004""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00554_0036,ng_acct_00554,2025-05-26T18:37:00Z,paybill,agent,5350.0,45000.0,ng_recipient_00554_0,agent_terminal_074,,105.112.24.0/24,session_ng_acct_00554_0036,9.0765,7.3986,12743.0,4.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1172.341596164281, ""sim_activation_age_hours"": 9532.198713266334, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_074"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 445.87418435073914, ""terminal_token"": ""terminal_token_074""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036_member_2,cooperative_member_2_713_0036,2025-05-26T18:37:00Z,transfer,ussd,3000.0,15000.0,community_cooperative_05,,,,cooperative_session_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00713_0036_member_3,cooperative_member_3_713_0036,2025-05-26T18:45:00Z,transfer,ussd,3500.0,15000.0,community_cooperative_05,,,,cooperative_session_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00735_0036,ng_acct_00735,2025-05-26T18:50:00Z,paybill,ussd,6000.0,82900.0,national_airtime_merchant,,sim_00735_primary,,session_ng_acct_00735_0036,12.0022,8.592,25103.0,6.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 991.243040207958, ""sim_activation_age_hours"": 3906.2132574507027, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00557_0036,ng_acct_00557,2025-05-26T18:51:00Z,paybill,app,3700.0,36500.0,ng_recipient_00557_1,device_00557_primary,sim_00557_primary,102.89.6.0/24,session_ng_acct_00557_0036,7.3775,3.947,29441.0,7.0,typed,211.43452814367967,2.4663754542175864,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1507.5338248912647, ""sim_activation_age_hours"": 6103.3031028763035, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00433_0036,ng_acct_00433,2025-05-26T18:53:00Z,paybill,app,1500.0,14900.0,ng_recipient_00433_3,device_00433_primary,sim_00433_primary,102.88.10.0/24,session_ng_acct_00433_0036,6.5244,3.3792,18109.0,5.0,typed,231.63379866219876,2.0072477357059118,app_home_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036_member_4,cooperative_member_4_713_0036,2025-05-26T18:53:00Z,transfer,ussd,4000.0,15000.0,community_cooperative_05,,,,cooperative_session_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00596_0036,ng_acct_00596,2025-05-26T18:54:00Z,paybill,app,2300.0,30800.0,ng_recipient_00596_0,device_00596_primary,sim_00596_primary,105.112.24.0/24,session_ng_acct_00596_0036,9.0765,7.3986,27074.0,7.0,mixed,174.5721099180566,2.5584112530381824,app_home_bills,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00728_0036,ng_acct_00728,2025-05-26T18:55:00Z,purchase,ussd,2500.0,27000.0,ng_recipient_00728_3,device_00728_primary,sim_00728_primary,,session_ng_acct_00728_0036,9.0765,7.3986,21842.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 970.8110519827499, ""sim_activation_age_hours"": 5105.458302328395, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00533_0036,ng_acct_00533,2025-05-26T19:00:00Z,paybill,ussd,1750.0,30500.0,ng_recipient_00533_4,,,102.89.6.0/24,session_ng_acct_00533_0036,7.3775,3.947,14726.0,5.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00619_0036,ng_acct_00619,2025-05-26T19:01:00Z,purchase,ussd,2500.0,33700.0,ng_recipient_00619_0,device_00619_primary,,102.88.10.0/24,session_ng_acct_00619_0036,6.5244,3.3792,27333.0,7.0,unknown,,,ussd_1_2_1,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00545_0036,ng_acct_00545,2025-05-26T19:02:00Z,transfer,app,4050.0,39200.0,ng_recipient_00545_1,device_00545_primary,sim_00545_primary,102.89.6.0/24,session_ng_acct_00545_0036,7.3775,3.947,12334.0,4.0,typed,206.06388291827807,3.296222043209521,app_home_pay,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00562_0036,ng_acct_00562,2025-05-26T19:06:00Z,paybill,ussd,19100.0,122700.0,national_airtime_merchant,,sim_00562_primary,41.58.32.0/24,session_ng_acct_00562_0036,4.8156,7.0498,18949.0,4.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1351.9439757982127, ""sim_activation_age_hours"": 5033.842487917409, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",popular_merchant_payment,0,1
evt_ng_acct_00538_0036,ng_acct_00538,2025-05-26T19:08:00Z,purchase,ussd,13400.0,135800.0,ng_recipient_00538_0,,sim_00538_primary_verified,41.58.32.0/24,session_ng_acct_00538_0036,4.8156,7.0498,17116.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1180.6277273841574, ""sim_activation_age_hours"": 6831.428413109724, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00416_0036,ng_acct_00416,2025-05-26T19:10:00Z,paybill,agent,2100.0,16000.0,registered_market_merchant,busy_agent_terminal_008,,105.112.24.0/24,session_ng_acct_00416_0036,9.0765,7.3986,24997.0,7.0,unknown,,,agent_registered_merchant_paybill,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 420.2644107628353, ""sim_activation_age_hours"": 9063.477188740151, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""busy_agent_token_008"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 900.0, ""terminal_token"": ""busy_terminal_token_008""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",busy_agent_merchant_payment,0,1
evt_ng_acct_00725_0036,ng_acct_00725,2025-05-26T19:12:00Z,paybill,ussd,1850.0,16400.0,ng_recipient_00725_4,device_00725_primary,,102.89.6.0/24,session_ng_acct_00725_0036,7.3775,3.947,23954.0,6.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 860.6369223660778, ""sim_activation_age_hours"": 7785.613915441281, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00463_0036,ng_acct_00463,2025-05-26T19:14:00Z,purchase,app,10400.0,84900.0,ng_recipient_00463_3,device_00463_primary,sim_00463_primary_verified,102.88.10.0/24,session_ng_acct_00463_0036,6.5244,3.3792,30624.0,7.0,typed,189.8416725738798,2.853678095337378,app_home_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00696_0036,ng_acct_00696,2025-05-26T19:19:00Z,transfer,app,6000.0,54400.0,ng_recipient_00696_3,device_00696_primary,sim_00696_primary,197.211.40.0/24,session_ng_acct_00696_0036,6.4584,7.5464,29543.0,7.0,typed,242.384143378065,2.391115066239404,app_quick_pay,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036_cooperative_disbursement,community_cooperative_05,2025-05-26T19:19:00Z,transfer,ussd,4200.0,15000.0,verified_cooperative_supplier,,,,cooperative_disbursement_713_0036,,,,,unknown,,,,False,,,,True,"{""legitimate_cooperative"": true, ""synthetic_network_event"": true}",community_collection_payment,0,1
evt_ng_acct_00479_0036,ng_acct_00479,2025-05-26T19:30:00Z,transfer,ussd,3700.0,29200.0,ng_recipient_00479_3,,sim_00479_primary,,session_ng_acct_00479_0036,7.3775,3.947,37460.0,7.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1679.3514313651976, ""sim_activation_age_hours"": 7389.429234194386, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00713_0036,ng_acct_00713,2025-05-26T19:31:00Z,transfer,ussd,39100.0,160000.0,community_cooperative_05,device_00713_primary,sim_00713_primary,102.89.6.0/24,session_ng_acct_00713_0036,,,22351.0,7.0,unknown,,,ussd_1_3_1,False,,,,True,"{""currency"": ""NGN"", ""customer_context"": ""community_collection""}",community_collection_payment,0,1
evt_ng_acct_00709_0036,ng_acct_00709,2025-05-26T19:32:00Z,transfer,agent,2800.0,17200.0,ng_recipient_00709_1,agent_terminal_069,,102.88.10.0/24,session_ng_acct_00709_0036,6.5244,3.3792,24005.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_069"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 693.6671566499656, ""terminal_token"": ""terminal_token_069""}",,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00481_0036,ng_acct_00481,2025-05-26T19:35:00Z,paybill,agent,4550.0,38600.0,ng_recipient_00481_0,agent_terminal_001,,102.88.10.0/24,session_ng_acct_00481_0036,6.5244,3.3792,20837.0,5.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_001"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 357.7324392027895, ""terminal_token"": ""terminal_token_001""}",,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00672_0036,ng_acct_00672,2025-05-26T19:36:00Z,transfer,ussd,10600.0,82400.0,ng_recipient_00672_2,,,,session_ng_acct_00672_0036,6.4584,7.5464,17377.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 957.832057567702, ""sim_activation_age_hours"": 6839.588901838513, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
